id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema,comp_decomposicao,comp_reconhecimento_padroes,comp_abstracao,comp_algoritmos,comp_generalizacao
2018-68,2018,68,"A fase de análise sintática de um compilador pode ser implementada através de reconhecedores (*parsers*) de gramáticas livres de contexto, com estratégias ascendentes (*bottom-
up*) ou descendentes (*top-down*). Considere a gramática com cinco produções abaixo, sendo que são não terminais os símbolos S e A, sendo o primeiro o símbolo não terminal inicial da gramática, e, os demais, símbolos terminais:
$$
\begin{align*}
&\text{S → Aa} \\
&\text{S → bAc} \\
&\text{S → bc} \\
&\text{S → bda} \\
&\text{A → d}
\end{align*}
$$
Analise as seguintes assertivas:

I. A gramática é reconhecida por um analisador preditivo LL(1), pois as características da gramática não inibem a construção da tabela de reconhecimento.\
II. Esta gramática não é reconhecida por um analisador LR(0), pois existe um conflito do tipo empilha-reduz no estado que contém os seguintes itens LR(0) “S -> bd . a”, e “A → d”.\
III. A gramática é reconhecida por uma analisador SLR(1), pois ele resolve o conflito do tipo empilha-reduz LR(0).\
IV. A gramática é LR(1).

Quais estão corretas?","['a) Apenas I.', 'b) Apenas II.', 'c) Apenas II e III.', 'd) Apenas II e IV.', 'e) I, II, III e IV.']",Tecnologia de Computação,Compiladores,Compiladores e Interpretadores,D,tecnologia de computacao - compiladores - compiladores e interpretadores,True,True,True,True,False,False
2019-17,2019,17,"Uma pessoa deseja fazer uma compra na Internet e, para isso, precisa se cadastrar em um site. A senha de cadastro deve ser formada por exatamente 9 caracteres , e somente os caracteres $, @ e # podem ser usados. Quantas senhas diferentes, contendo pelo menos uma ocorrência de cada caractere, existem?","['a) 729.', 'b) 4.374.', 'c) 18.150.', 'd) 61.236.', 'e) 367.416.']",Matemática,Análise Combinatória,Permutações,C,matematica - analise combinatoria - permutacoes,True,True,False,True,False,False
2019-25,2019,25,"Considere a seguinte função em C:
```

void funcao(int n){
   int i,j;
   for (i=1; i<=n; i++)
      for(j=1; j<log(i); j++)
         printf(“%d”,i+j)
}

```
A complexidade dessa função é:","['a) $\\Theta(n)$', 'b) $\\Theta(n \\log n)$', 'c) $\\Theta(\\log n)$', 'd) $\\Theta(n^2)$', 'e) $\\Theta(n^2 \\log n)$']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,B,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True,False,True,True,True,True
2019-27,2019,27,"Considere o seguinte código em Linguagem C abaixo:
```

int x = 3, y = 1, z = -5, w=-2;
int i;
for (i=1; i<x; i++){
   while (z<0){
   ++i;
   z++;
         do{
            x = x +3;
            w++;
         }while (w<0);
   }
}
   printf(""%d %d %d %d"", x, y, z, w);

```

Assinale a alternativa que corresponde à saída impressa na tela.","['a) 21 1 0 4', 'b) 3 1 -5 -2', 'c) 2 0 -4 -1', 'd) 9 0 -3 -2', 'e) 1 0 9 2']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,A,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2019-36,2019,36,"Um mapa rodoviário é modelado como um grafo em que os vértices representam interseções. As arestas representam segmentos de estrada entre interseções. O peso de cada aresta representa a distância entre interseções. Agora, considere que um motorista deseja obter o caminho mais curto entre duas cidades. Dado um mapa contendo as distâncias entre cada par de interseções adjacentes, como obter o caminho mais curto entre duas cidades?","['a) Caminho mais curto com destino único.', 'b) Caminho gerador mínimo de origem única.', 'c) Caminho mais curto com origem única.', 'd) Caminho mais curto entre todos os pares de vértices.', 'e) Caminho gerador mínimo de origem múltipla.']",Fundamentos da Computação,Teoria dos Grafos,Algoritmos do Menor Caminho,C,fundamentos da computacao - teoria dos grafos - algoritmos do menor caminho,True,False,False,True,True,False
2019-45,2019,45,"Considere o programa abaixo escrito em linguagem C. No instante da execução da linha 5, ter-se-á uma hierarquia composta de quantos processos e threads, respectivamente?
```

1    main(){
2    int i;
3    for(i=0;i<3;i++)
4       fork();
5    while(1);
6    }

```","['a) 1 e 0.', 'b) 3 e 0.', 'c) 4 e 1.', 'd) 7 e 7.', 'e) 8 e 8.']",Fundamentos da Computação,Sistemas Operacionais,Gerência de Processos/Processador,E,fundamentos da computacao - sistemas operacionais - gerencia de processos/processador,True,False,True,False,True,False
2019-47,2019,47,"Seja um circuito lógico com três entradas, A, B, C, e uma saída S. Considerando que o valor da saída S é igual ao valor da entrada A quando as entradas B e C estão no mesmo nível lógico, e que o valor da saída S é igual ao inverso do valor da entrada A quando as entradas B e C estão em níveis lógicos opostos, assinale a alternativa que apresenta a expressão lógica correspondente ao circuito.","['a) $𝑆 = A \\cdot B \\oplus C$', 'b) $𝑆 = A  \\oplus  B  \\oplus  C$', 'c) $𝑆 = \\overline{A}  \\oplus  B  \\oplus  C$', 'd) $𝑆 = A  \\oplus  \\overline{B  \\oplus  C}$', 'e) $𝑆 = \\overline{A  \\oplus  B  \\oplus  C}$']",Fundamentos da Computação,Circuitos Digitais,Representação e Manipulação de Circuitos Combinatórios,B,fundamentos da computacao - circuitos digitais - representacao e manipulacao de circuitos combinatorios,True,False,True,True,False,False
2019-68,2019,68,"Assinale a alternativa que apresenta a quantidade mínima de registradores necessários para se fazer a alocação no código apresentado abaixo:\
t1 := a - mem[...]\
t2 := d / mem[...]\
t3 := t2 + mem[...]\
t4 := t1 + t3","['a) 6', 'b) 5', 'c) 4', 'd) 3', 'e) 2']",Tecnologia de Computação,Compiladores,Geração de Código,E,tecnologia de computacao - compiladores - geracao de codigo,True,True,False,False,True,False
2022-28,2022,28,"Analise o código em Linguagem C (Compilador Ansi C) abaixo e assinale a alternativa que corresponde a saída na tela.
```

int *p, **r, a = -1, c, b=10;
p = &a;
r = &p;
c = **r + b--;

printf(""%d"", c);

```","['a) 7.', 'b) 8.', 'c) 9.', 'd) 10.', 'e) 11.']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,C,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2022-35,2022,35,"Considere que um projetista deseja indexar um arquivo que contém registros com diferentes atributos numéricos. Ele deseja poder fazer buscas eficientes sobre registros baseado em valores exatos (e.g. 10), bem como por intervalos de valores (e.g. entre 10 e 20). Qual estrutura de indexação seria a mais apropriada?","['a) Árvore B+.', 'b) Árvore binária de pesquisa.', 'c) Hash.', 'd) Árvore AVL.', 'e) Árvore digital de pesquisa.']",Fundamentos da Computação,Organização de Arquivos e Dados,"Organização, Estrutura e Operação de Arquivos",A,"fundamentos da computacao - organizacao de arquivos e dados - organizacao, estrutura e operacao de arquivos",True,False,True,True,False,False
2022-44,2022,44,"Considere uma memória cache com um tamanho de linha de 16 bytes e uma memória principal que requer 20 ns para transferir uma palavra de 8 bytes, para qualquer linha que seja escrita pelo menos uma vez, antes de ser retirada da cache. Qual é o número médio de vezes que a linha precisa ser escrita antes de ser retirada para que uma cache write-back seja mais eficiente do que uma cache write-through?","['a) 4 vezes antes de ser trocada, então write-back é mais eficiente.', 'b) 8 vezes antes de ser trocada, então write-back é mais eficiente.', 'c) 12 vezes antes de ser trocada, então write-back é mais eficiente.', 'd) 16 vezes antes de ser trocada, então write-back é mais eficiente.', 'e) 32 vezes antes de ser trocada, então write-back é mais eficiente.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,"Organização de Computadores: Memórias, Unidades Centrais de Processamento, Entrada e Saída",D,"fundamentos da computacao - arquitetura e organizacao de computadores - organizacao de computadores: memorias, unidades centrais de processamento, entrada e saida",True,True,False,True,False,False
2022-46,2022,46,"O programa (em linguagem C) abaixo executa em um sistema operacional da família
UNIX. Considere que todas as rotinas invocadas no programa executam sem erro. Assinale a alternativa que indica o resultado impresso na tela pelo programa.
```

signed int i;
int main(void){
   if ( fork() > 0 )
      i++;
   else
      i++;
      i++;
   printf(""%d "", i);
}

```","['a) 1 1', 'b) 2 2', 'c) 3 3', 'd) 4 4', 'e) Indeterminado Indeterminado']",Fundamentos da Computação,Sistemas Operacionais,"Comunicação, Concorrência e Sincronização de Processos",B,"fundamentos da computacao - sistemas operacionais - comunicacao, concorrencia e sincronizacao de processos",True,False,False,True,True,False
2022-49,2022,49,"O paralelismo em nível de instruções existe quando as instruções de uma sequência são independentes e, assim, podem ser executadas em paralelo por sobreposição. Como um exemplo do conceito de paralelismo, considere dois pedaços de código (A e B) a seguir (JOUPPI, 1989):

|Código A|Código B|
|-|-|
|`Load R1 ← R2`|`Add R3 ← R3, “1”`|
|`Add R3 ← R3, “1”`|`Add R4 ← R3, R2`|
|`Add R4 ← R4, R2`|`Store [R4] ← R0`|

Assinale a alternativa INCORRETA a respeito do paralelismo.","['a) O grau do paralelismo em nível de instruções é determinado pela frequência da dependência de dados verdadeira e das dependências procedurais no código.', 'b) As três instruções no Código A são independentes e, na teoria, todas poderiam ser executadas em paralelo.', 'c) As três instruções do Código B não podem ser executadas em paralelo, porque a segunda instrução usa o resultado da primeira e a terceira usa o resultado da segunda.', 'd) O paralelismo de máquina é uma medida de desempenho, que é determinado pelo número de instruções que podem ser obtidas e executadas ao mesmo tempo de forma sequencial.', 'e) O paralelismo em nível de instruções é também determinado pelo que Jouppi denomina como latência da operação.']",Fundamentos da Computação,Arquitetura e Organização de Computadores,Pipeline,D,fundamentos da computacao - arquitetura e organizacao de computadores - pipeline,True,False,True,True,True,False
2022-52,2022,52,"Suponha um problema de classificação binária (classes A e B), cujo classificador escolhido considera um conjunto de pontos em um plano bidimensional, onde cada ponto se refere a uma amostra conhecida. Há várias linhas no plano, tal que todos os pontos da classe A fiquem para um lado e todos os pontos da classe B fiquem para o outro. Dentre tais linhas, o classificador escolhe a linha cuja distância do ponto mais próximo em qualquer classe (em relação aos pontos no conjunto de dados de treinamento) é máxima. Essa linha (chamada de linha de margem máxima) é então usada para classificar outros pontos, dependendo de qual lado da linha eles estão. O mencionado classificador é denominado:","['a) Árvore de decisão.', 'b) Classificador bayesiano.', 'c) Máquina de vetor de suporte.', 'd) Rede neural artificial.', 'e) Regra de associação.']",Tecnologia de Computação,Banco de Dados,Mineração de Dados,C,tecnologia de computacao - banco de dados - mineracao de dados,True,False,True,True,False,False
2022-55,2022,55,"Considere que os produtos de uma loja são modelados pelo esquema de relação
**PROD(Codigo, Descricao, Preco)**, em que **Codigo** é a chave primária da relação. O banco de dados possui vários produtos, onde se observa pelo menos $n$ ($n>10$) preços distintos. A consulta a seguir, que está escrita conforme o formalismo da álgebra relacional, usa as operações projeção, seleção, produto cartesiano e renomeação, as quais são representadas pelos símbolos $\pi$, $\sigma$, $\times$ e $\rho$, respectivamente.
|$\pi$ PROD.Codigo $\sigma$ PROD.Preco < CLONE.Preco (PROD $\times$ $\rho$ CLONE (PROD)))|
|-|

O processamento dessa consulta resulta no código de todos os produtos:","['a) Cujo preço é o menor ou o maior existente no banco de dados.', 'b) Cujo preço é o menor existente no banco de dados.', 'c) Exceto os produtos cujo preço é o menor existente no banco de dados.', 'd) Cujo preço é o maior existente no banco de dados.', 'e) Exceto os produtos cujo preço é o maior existente no banco de dados.']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,E,tecnologia de computacao - banco de dados - linguagens de consulta,True,True,False,True,True,False
2023-04,2023,4,"Nos jogos da Mega-Sena, são sorteados a cada concurso 6 números no intervalo de
1 a 60. Leva o prêmio quem acertar os 6 números sorteados. O apostador, ao fazer um jogo, pode optar por preencher um bilhete com 6, 7, 8 ou 9 números escolhidos. Se o apostador registra um bilhete com 8 números escolhidos, quantos bilhetes de 6 números ele faria com os mesmos 8 números escolhidos?","['a) 56', 'b) 8!', 'c) 6!', 'd) 28', 'e) 72']",Matemática,Análise Combinatória,Combinações,D,matematica - analise combinatoria - combinacoes,True,True,False,False,False,False
2023-23,2023,23,"Considere o seguinte trecho de código:
```

for (i = 1; i <= n; i++) {
   for (j = 1; j <= m; j++) {
      // instruções O(1)
   }
}

```
Qual das seguintes afirmações é verdadeira sobre a complexidade assintótica desse trecho de código?","['a) A complexidade é O(n) se m for uma constante, e O(m) se n for uma constante.', 'b) A complexidade é O(n log m) se m for uma constante, e O(m log n) se n for uma constante.', 'c) A complexidade é O(n + m) se n e m forem do mesmo tamanho.', 'd) A complexidade é O(1) em todos os casos.', 'e) A complexidade é O(nm) em todos os casos.']",Fundamentos da Computação,Análise de Algoritmos,Análise de Algoritmos Iterativos e Recursivos,E,fundamentos da computacao - analise de algoritmos - analise de algoritmos iterativos e recursivos,True,False,True,True,True,True
2023-33,2023,33,"Considere o seguinte código em Linguagem C (Compilador Ansi C):
```

int a = 2, b = 4, c = -1;
int *ptx, *pty, *ptz;
ptx = &a;
pty = &b;
ptz = &c;

printf (""%d %d %d %d %d %d \n"", a, b, c, *ptx, *pty, *ptz);
a = (*ptx) * (*pty);
b = *ptz + 1;
++c;
printf (""%d %d %d %d %d %d \n"", a, b, c, *ptx, *pty, *ptz);

```

Assinale a alternativa que corresponde à saída na tela.","['a) 2 2 -1 2 4 -1\n8 -1 0 8 0 0', 'b) 2 4 -1 2 2 -1\n2 0 -1 2 0 -1', 'c) 2 2 -1 2 4 0\n8 0 -1 8 0 -1', 'd) 2 4 -1 2 4 -1\n8 0 -1 8 0 -1', 'e) 2 4 -1 2 4 -1\n8 0 0 8 0 0']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,E,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2023-42,2023,42,"Em um computador com suporte à memória virtual e paginação, quando ocorre um page fault, o sistema operacional, às vezes, precisa escolher uma página da memória principal (page frame) para dar lugar à página virtual que será carregada do disco como resultado do page fault. Dependendo do tipo de conteúdo presente na página selecionada para substituição, esse conteúdo precisa ser salvo no disco (page out) antes da substituição. Assinale a alternativa que indica uma região de memória típica de um processo, cujo conteúdo não exige salvamento prévio em casos de troca de páginas (page replacement).","['a) Dados alocados dinamicamente (ex.: HEAP).', 'b) Dados não inicializados (ex.: BSS).', 'c) Dados inicializados (ex.: DATA).', 'd) Código (ex.: TEXT).', 'e) Pilha (ex.: STACK).']",Fundamentos da Computação,Sistemas Operacionais,"Gerenciamento de Memória: Memória Virtual, Paginação, Segmentação e “Swap”",D,"fundamentos da computacao - sistemas operacionais - gerenciamento de memoria: memoria virtual, paginacao, segmentacao e “swap”",True,False,False,True,False,False
