id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema
2019-57,2019,57,"Considerando um sistema de coordenadas no espaço, em uma orientação previamente definida, e sabendo que são conhecidos os vetores (ortogonais entre si) correspondentes aos eixos X e Y, qual é o nome da operação que é capaz de produzir o vetor correspondente ao eixo Z desse sistema – isto é, perpendicular aos outros dois?","['a) Produto escalar.', 'b) Produto vetorial.', 'c) Normalização.', 'd) Translação.', 'e) Projeção.']",Tecnologia de Computação,Computação Gráfica,Transformação entre Sistemas de Coordenadas 3D,B,tecnologia de computacao - computacao grafica - transformacao entre sistemas de coordenadas 3d,False
2019-58,2019,58,"Como se denomina uma fonte de luz que esteja a uma distância infinita de uma cena,
gerando uma iluminação similar à da luz do Sol?","['a) Pontual.', 'b) Ambiente.', 'c) Direcional.', 'd) Spot.', 'e) Difusa.']",Tecnologia de Computação,Computação Gráfica,"O Processo de “Rendering”: Fontes de Luz, Remoção de Linhas e Superfícies Ocultas, Modelos de Tonalização (“Shading”)",C,"tecnologia de computacao - computacao grafica - o processo de “rendering”: fontes de luz, remocao de linhas e superficies ocultas, modelos de tonalizacao (“shading”)",False
2019-59,2019,59,A realização da equalização do histograma de uma imagem resulta em obter:,"['a) O realce mínimo de detalhes.', 'b) Uma transformação de domínio de cores.', 'c) A maior compressibilidade da informação.', 'd) A menor discriminabilidade dos objetos.', 'e) A máxima variância do histograma.']",Tecnologia de Computação,Processamento de Imagens,Realce,E,tecnologia de computacao - processamento de imagens - realce,False
2019-60,2019,60,Uma rede conectada à Internet possui a máscara de sub-rede 255.255.255.0. Qual o número máximo de computadores que a rede suporta?,"['a) 126.', 'b) 128.', 'c) 254.', 'd) 256.', 'e) 65.534.']",Tecnologia de Computação,Redes de Computadores,Interconexão de Redes,C,tecnologia de computacao - redes de computadores - interconexao de redes,False
2019-61,2019,61,"Sobre visão computacional estéreo, é correto afirmar que:","['a) Trata-se de uma subárea que tem como objetivo reconhecer imagens similares.', 'b) Capta-se cenas a partir de dois referenciais diferentes para se obter um mapa de disparidade.', 'c) Avalia-se o deslocamento entre objetos para se calcular a dispersão.', 'd) Tem por objetivo final subdividir as imagens.', 'e) Um dos seus subproblemas consiste em desconstruir as imagens em apenas uma.']",Tecnologia de Computação,Processamento de Imagens,Análise de Imagens e Noções de Visão Computacional,B,tecnologia de computacao - processamento de imagens - analise de imagens e nocoes de visao computacional,False
2019-62,2019,62,"Sobre transparência em sistemas distribuídos, é correto afirmar que:","['a) Transparência de concorrência trata de ocultar diferenças em representações de dados e do modo como os recursos podem ser acessados pelos usuários.', 'b) Transparência de migração é a situação na qual recursos podem ser relocados enquanto estão sendo acessados, sem que o usuário ou a aplicação percebam.', 'c) Transparência de replicação oculta o fato de que existem várias cópias do recurso.', 'd) Na transparência de relocação, recursos podem ser movimentados sem afetar o modo como podem ser acessados.', 'e) Transparência de acesso refere-se ao fato de que os usuários não podem dizer qual é a localização física de um recurso no sistema.']",Tecnologia de Computação,Sistemas Distribuídos,"Compartilhamento de Informação: Controle de Concorrência, Transações Distribuídas",C,"tecnologia de computacao - sistemas distribuidos - compartilhamento de informacao: controle de concorrencia, transacoes distribuidas",False
2019-63,2019,63,"Considere o esquema de tradução dirigida pela sintaxe apresentado a seguir, no qual as produções da gramática foram numeradas:
| Produções | Ações Semânticas |
|-|-|
|1) $L \to E n$|$L.val = E.val$|
|2) $E \to E_1 + T$|$E.val = E_1.val + T.val$|
|3) $E \to T$|$E.val = T.val$|
|4) $T \to T_1 * F$|$T.val = T_1.val * F.val$|
|5) $T \to F$|$T.val = F.val$|
|6) $F \to (E)$|$F.val = E.val$|
|7) $F \to \text{digit}$|$F.val = \text{digit}.lexval$|

Assinale a alternativa correta sobre o esquema.","['a) Na produção 4, $T.val$ e $F.val$ são sintetizados.', 'b) Na produção 4, $T_1.val$ é herdado.', 'c) Na produção 5, $T.val$ e $F.val$ são herdados.', 'd) Na produção 2, $E.val$ é sintetizado e $T.val$ é herdado.', 'e) Na produção 2, $E_1.val$ é sintetizado e $T.val$ é herdado.']",Tecnologia de Computação,Compiladores,Esquemas de Tradução,A,tecnologia de computacao - compiladores - esquemas de traducao,False
2019-64,2019,64,"Uma transação, em sistemas distribuídos, pode ser construída com base em uma quantidade de subtransações. A transação do nível mais alto pode se ramificar e gerar “filhos”, que são executados em paralelo, em máquinas diferentes, para obter ganho de desempenho ou simplificar a programação. Esse é um exemplo de:","['a) Transação aninhada.', 'b) Isolamento.', 'c) Transação isolada.', 'd) Transação atômica.', 'e) Durabilidade.']",Tecnologia de Computação,Sistemas Distribuídos,"Compartilhamento de Informação: Controle de Concorrência, Transações Distribuídas",A,"tecnologia de computacao - sistemas distribuidos - compartilhamento de informacao: controle de concorrencia, transacoes distribuidas",False
2019-65,2019,65,"Em relação às características do protocolo TCP, analise assertivas abaixo:

I. Confirma as mensagens que já foram entregues.\
II. É opcional que ele faça controle de congestionamento.\
III. Entrega as mensagens em ordem.\
IV. É half-duplex.

Quais estão corretas?","['A) Apenas I e III.', 'B) Apenas II e IV.', 'C) Apenas I, II e III.', 'D) Apenas II, III e IV.', 'E) I, II, III e IV.']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,A,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
2019-66,2019,66,"O processamento de linguagem natural pode ser entendido como uma subárea da inteligência artificial que estuda a compreensão automática de línguas naturais. Nesse contexto, pode-se afirmar que as seguintes tarefas são utilizadas em problemas de processamento de linguagem natural:","['a) Stopwords e segmentação semântica.', 'b) Quantização e Part-of-Speech.', 'c) Extração de entidades e tokenização.', 'd) Bigramas e memórias recorrentes.', 'e) Espectrogramas e realce.']",Tecnologia de Computação,Inteligência Artificial,Processamento de Linguagem Natural,C,tecnologia de computacao - inteligencia artificial - processamento de linguagem natural,False
2019-67,2019,67,"Processos, em um sistema distribuído, são divididos em dois grupos, com possível sobreposição. Um servidor é um processo que implementa um serviço específico. Um cliente é um processo que requisita um serviço de um servidor enviando-lhe uma requisição e, na sequência, esperando pela resposta do servidor. Esse é um exemplo de arquitetura:","['a) Multidividida.', 'b) Peer-to-peer estruturada.', 'c) Descentralizada.', 'd) Peer-to-peer não estruturada.', 'e) Centralizada.']",Tecnologia de Computação,Sistemas Distribuídos,Comunicação entre Processos,E,tecnologia de computacao - sistemas distribuidos - comunicacao entre processos,False
2019-68,2019,68,"Assinale a alternativa que apresenta a quantidade mínima de registradores necessários para se fazer a alocação no código apresentado abaixo:\
t1 := a - mem[...]\
t2 := d / mem[...]\
t3 := t2 + mem[...]\
t4 := t1 + t3","['a) 6', 'b) 5', 'c) 4', 'd) 3', 'e) 2']",Tecnologia de Computação,Compiladores,Geração de Código,E,tecnologia de computacao - compiladores - geracao de codigo,True
2019-69,2019,69,"Sobre a regra de Bayes, é correto afirmar que:","['a) Trata-se de uma ampliação do conceito de busca probabilística.', 'b) Refere-se a uma regra lógico-indutiva.', 'c) Utiliza a probabilidade de um evento a partir do conhecimento a priori.', 'd) Associa-se à probabilidade de que não deve estar relacionada ao evento.', 'e) Descreve a precisão de eventos medindo a proporção dos resultados.']",Tecnologia de Computação,Inteligência Artificial,Formalismos para a Representação de Conhecimento Incerto,C,tecnologia de computacao - inteligencia artificial - formalismos para a representacao de conhecimento incerto,False
2019-70,2019,70,"Considerando a gerência de projetos de software, analise as assertivas abaixo e assinale V, se verdadeiras, ou F, se falsas.\
( ) A gerência efetiva de projetos de software deve abranger três aspectos, a saber, produto,processo e projeto.\
( ) A análise de risco de um projeto visa a analisar a viabilidade de produzir software dentro do custo e esforço estimados.\
( ) O desenvolvimento de cronogramas de projetos pode ser desenvolvido com o auxílio de modelos como PERT (Program evaluation and review technique) ou CPM (Critical Path Method).

A ordem correta de preenchimento dos parênteses, de cima para baixo, é:","['a) V – V – V.', 'b) V – F – V.', 'c) F – F – F.', 'd) F – F – V.', 'e) V – V – F.']",Tecnologia de Computação,Engenharia de Software,Técnicas de Planejamento e Gerenciamento de Software,D,tecnologia de computacao - engenharia de software - tecnicas de planejamento e gerenciamento de software,False
2022-01,2022,1,"Dada a matriz $A = \begin{pmatrix}1 &-2 & 1 \\ 3 & -2 & -1\\ 4 & -1 & 2\end{pmatrix}$, calcule $(A-2I)^2$:","['a)$\\begin{pmatrix}1 &-2 & 1 \\\\ 3 & -2 & -1\\\\ 4 & -1 & 2\\end{pmatrix}$', 'b) $\\begin{pmatrix}-1 & 9 & 1 \\\\ -19 & 11 & 7\\\\ -7 & -4 & 5\\end{pmatrix}$', 'c) $\\begin{pmatrix}1 &-2 & 1 \\\\ 3 & -4 & -1\\\\ 4 & -1 & 0\\end{pmatrix}$', 'd) $\\begin{pmatrix}3 &-2 & 1 \\\\ 3 & 0 & -1\\\\ 4 & -1 & 4\\end{pmatrix}$', 'e) $\\begin{pmatrix}6 &-2 & -1 \\\\ 3 & -9 & -4\\\\ 4 & -1 & 0\\end{pmatrix}$']",Matemática,Álgebra Linear,Transformações Lineares e Matrizes,B,matematica - algebra linear - transformacoes lineares e matrizes,False
2022-02,2022,2,"Calcule ‘a’ de maneira que o vetor $(0, 2, a)$ seja combinação linear dos vetores
 $(4, 0, 5)$ e $(2, a, 3)$:","['a) $a = \\pm 1$', 'b) $a = 0$', 'c) $a = \\pm 2$', 'd) $a = \\pm 3$', 'e) $a = \\pm 5$']",Matemática,Álgebra Linear,Espaços vetoriais,A,matematica - algebra linear - espacos vetoriais,False
2022-03,2022,3,"Assinale a alternativa que indica o produto escalar e o produto vetorial dos vetores
$\vec{u} =(3,-1,2)$ e $\vec{v} =(1,-2,-1)$, respectivamente.","['a) 3 e (5,5,-5).', 'b) 3 e (3,2,-2).', 'c) 3 e (2,1,3).', 'd) -1 e (3,2,-2).', 'e) 7 e (3,-2,2).']",Matemática,Geometria Analítica,"Produtos: escalar, vetorial e misto",A,"matematica - geometria analitica - produtos: escalar, vetorial e misto",False
2022-04,2022,4,"Considere a equação do círculo $x^2+y^2-2x+4y+1=0$. A partir dessa equação,
determine o raio do círculo.","['a) 1.', 'b) 2.', 'c) 3.', 'd) 4.', 'e) 5.']",Matemática,Geometria Analítica,Círculo e Esfera,B,matematica - geometria analitica - circulo e esfera,False
2022-05,2022,5,"Considere a função $F: R^3 -> R$ dada por: $F(x, y, z) = zx^2+e^zx^3-z^5sen(y)-1$. Assinale a alternativa que apresenta o gradiente de $F$ no ponto $(1, 0, 0)$.","['a) $(3, 0, 2).$', 'b) $(3, 1, 1).$', 'c) $(0, -1, 3).$', 'd) $(1, 1, 1).$', 'e) $(1, 0, 1).$']",Matemática,Cálculo Diferencial e Integral,Gradiente,A,matematica - calculo diferencial e integral - gradiente,False
2022-06,2022,6,"Encontre a área cotada na região do plano formada pelo eixo $x$, a curva $y = e^x$ e as retas $x = 0$ e $x =1$.","['a) $e - 1$', 'b) $e^2 - 1$', 'c) $e$', 'd) $e - 2$', 'e) $1$']",Matemática,Cálculo Diferencial e Integral,Integração de Funções Reais de uma Variável,A,matematica - calculo diferencial e integral - integracao de funcoes reais de uma variavel,False
2022-07,2022,7,"Resolva o sistema de equações lineares pelo método de Gauss, se a matriz do sistema
é: 
$$
\left(
\begin{array}{ccc|c}
1 & 2 & -3 &-2 \\
3 & 0 & 1 & 0 \\
2 & -1 & 2 & 3
\end{array}
\right)
$$","['a) $x= 1; y = -9; z = 6$', 'b) $x = 2; y = -11; z = -6$', 'c) $x= 1; y = 2; z = -3$', 'd) $x= -2; y = 6; z = 3$', 'e) $x= -2; y = 6; z = -6$']",Matemática,Álgebra Linear,Sistemas de Equações Lineares: método de eliminação de Gauss para sistemas lineares,B,matematica - algebra linear - sistemas de equacoes lineares: metodo de eliminacao de gauss para sistemas lineares,False
2022-08,2022,8,Assinale a alternativa que apresenta o ângulo formado entre a reta $2x-y-12=0$ e a reta $3x+y+3=0$.,"['a) $0^\\circ.$', 'b) $15^\\circ.$', 'c) $30^\\circ.$', 'd) $45^\\circ.$', 'e) $60^\\circ.$']",Matemática,Geometria Analítica,"Posições Relativas, Interseções, Distâncias e Ângulos",D,"matematica - geometria analitica - posicoes relativas, intersecoes, distancias e angulos",False
2022-09,2022,9,"Se A e B são dois conjuntos finitos, realize a redução de $E = \{A \cup (A \cup B^{\prime})\} - B^{\prime}$.","['a) $A$', 'b) $B$', 'c) $A \\cap B$', 'd) $A \\cup B$', 'e) $B^{\\prime}$']",Matemática,Matemática Discreta,Conjuntos e Álgebra de Conjuntos como uma Teoria Axiomática,C,matematica - matematica discreta - conjuntos e algebra de conjuntos como uma teoria axiomatica,False
2022-10,2022,10,Calcule  $\lim_{x \to \infty} \frac{(2x+3)^3(3x -2)^2}{x^5 + 5}$:,"['a) 72.', 'b) 17.', 'c) 9.', 'd) 8.', 'e) 0.']",Matemática,Cálculo Diferencial e Integral,Limites de Funções e de Sequências,A,matematica - calculo diferencial e integral - limites de funcoes e de sequencias,False
2022-11,2022,11,"Dada a afirmação:\
""Exatamente uma pessoa entre Marcos e Heide viajou"".

A negação da afirmação acima é logicamente equivalente à:","['a) Ambos viajaram.', 'b) Ambos não viajaram.', 'c) Marcos ou Heide não viajou.', 'd) Ambos viajaram ou ambos não viajaram.', 'e) Pelo menos um entre Marcos e Heide viajou.']",Matemática,Lógica Matemática,Lógica Proposicional e de Predicados,D,matematica - logica matematica - logica proposicional e de predicados,False
